# BUSCO version is: 4.1.1 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of species: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
32164at4751	Complete	jgi|ThoPMI491_1|339013|CE338919_7394	860.3	671	https://www.orthodb.org/v10?query=32164at4751	Importin beta-1 subunit
33984at4751	Complete	jgi|ThoPMI491_1|596022|gw1.53.28.1	891.3	689	https://www.orthodb.org/v10?query=33984at4751	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
34223at4751	Complete	jgi|ThoPMI491_1|768178|fgenesh1_pg.37_#_44	402.9	734	https://www.orthodb.org/v10?query=34223at4751	Nucleoporin, Nup133/Nup155-like, C-terminal
34706at4751	Complete	jgi|ThoPMI491_1|748113|fgenesh1_kg.29_#_193_#_Locus2809v4rpkm1.83_PRE	781.1	719	https://www.orthodb.org/v10?query=34706at4751	MIF4G-like domain superfamily
34830at4751	Complete	jgi|ThoPMI491_1|261039|CE260945_1883	1058.6	886	https://www.orthodb.org/v10?query=34830at4751	Elongator complex protein 1
36610at4751	Complete	jgi|ThoPMI491_1|207508|CE207414_1461	483.1	587	https://www.orthodb.org/v10?query=36610at4751	Tubulin-specific chaperone D
37028at4751	Complete	jgi|ThoPMI491_1|635151|e_gw1.4.487.1	933.7	606	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37573at4751	Complete	jgi|ThoPMI491_1|71796|CE71702_14076	869.5	511	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37642at4751	Complete	jgi|ThoPMI491_1|739752|estExt_Genewise1Plus.C_1290029	250.1	388	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
38031at4751	Complete	jgi|ThoPMI491_1|512133|CE512039_10924	496.9	519	https://www.orthodb.org/v10?query=38031at4751	Cap binding protein
38184at4751	Complete	jgi|ThoPMI491_1|440849|CE440755_7309	740.1	589	https://www.orthodb.org/v10?query=38184at4751	AP-3 complex subunit delta
39833at4751	Complete	jgi|ThoPMI491_1|666477|e_gw1.73.156.1	396.8	507	https://www.orthodb.org/v10?query=39833at4751	WD40-repeat-containing domain
43842at4751	Complete	jgi|ThoPMI491_1|845782|estExt_Genemark1.C_510044	206.6	593	https://www.orthodb.org/v10?query=43842at4751	Armadillo-type fold
46090at4751	Complete	jgi|ThoPMI491_1|661257|e_gw1.53.60.1	583.3	611	https://www.orthodb.org/v10?query=46090at4751	ARM repeat-containing protein
46098at4751	Complete	jgi|ThoPMI491_1|68140|CE68046_3169	1032.2	750	https://www.orthodb.org/v10?query=46098at4751	P-loop containing nucleoside triphosphate hydrolase protein
46119at4751	Complete	jgi|ThoPMI491_1|816475|gm1.1914_g	1156.6	1076	https://www.orthodb.org/v10?query=46119at4751	WD40/YVTN repeat-like-containing domain superfamily
46666at4751	Complete	jgi|ThoPMI491_1|738391|estExt_Genewise1Plus.C_1060051	847.0	871	https://www.orthodb.org/v10?query=46666at4751	Winged helix-like DNA-binding domain superfamily
46752at4751	Complete	jgi|ThoPMI491_1|738090|estExt_Genewise1Plus.C_1030060	935.5	742	https://www.orthodb.org/v10?query=46752at4751	GPI ethanolamine phosphate transferase 3
46918at4751	Complete	jgi|ThoPMI491_1|750840|fgenesh1_kg.45_#_3_#_Locus8405v1rpkm5.21	333.4	459	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
47592at4751	Complete	jgi|ThoPMI491_1|704918|estExt_Genewise1.C_1020007	809.9	645	https://www.orthodb.org/v10?query=47592at4751	Eukaryotic translation initiation factor 3 subunit C
48708at4751	Duplicated	jgi|ThoPMI491_1|740802|fgenesh1_kg.2_#_218_#_Locus2190v1rpkm49.89	1201.9	844	https://www.orthodb.org/v10?query=48708at4751	Leucyl-tRNA synthetase
48708at4751	Duplicated	jgi|ThoPMI491_1|874137|MIX23840_349_56	1027.3	858	https://www.orthodb.org/v10?query=48708at4751	Leucyl-tRNA synthetase
49476at4751	Complete	jgi|ThoPMI491_1|824099|gm1.9538_g	668.5	491	https://www.orthodb.org/v10?query=49476at4751	Dynamin, GTPase domain
49967at4751	Complete	jgi|ThoPMI491_1|750369|fgenesh1_kg.41_#_190_#_Locus6266v1rpkm9.69	871.4	609	https://www.orthodb.org/v10?query=49967at4751	Vacuole morphology and inheritance protein 14
50786at4751	Complete	jgi|ThoPMI491_1|740865|fgenesh1_kg.2_#_281_#_Locus1947v1rpkm57.99	584.7	498	https://www.orthodb.org/v10?query=50786at4751	Eukaryotic translation initiation factor 3 subunit B
50835at4751	Complete	jgi|ThoPMI491_1|635009|e_gw1.4.262.1	936.5	658	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Complete	jgi|ThoPMI491_1|687000|estExt_Genewise1.C_21_t20180	560.9	437	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52909at4751	Complete	jgi|ThoPMI491_1|669552|e_gw1.90.78.1	851.4	654	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Complete	jgi|ThoPMI491_1|844658|estExt_Genemark1.C_410125	936.4	860	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
54252at4751	Complete	jgi|ThoPMI491_1|754260|fgenesh1_kg.78_#_83_#_Locus3443v1rpkm26.85	907.9	708	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54919at4751	Complete	jgi|ThoPMI491_1|668204|e_gw1.82.71.1	451.0	431	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Complete	jgi|ThoPMI491_1|805560|estExt_fgenesh1_pg.C_170100	432.4	494	https://www.orthodb.org/v10?query=56395at4751	Spindle pole body component
56432at4751	Complete	jgi|ThoPMI491_1|754445|fgenesh1_kg.80_#_70_#_Locus8577v1rpkm4.96	428.4	623	https://www.orthodb.org/v10?query=56432at4751	putative exocyst complex component sec8
56729at4751	Complete	jgi|ThoPMI491_1|716990|estExt_Genewise1Plus.C_15_t10492	1069.0	764	https://www.orthodb.org/v10?query=56729at4751	Coatomer subunit beta
57081at4751	Complete	jgi|ThoPMI491_1|763421|fgenesh1_pg.16_#_189	1039.2	685	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
58127at4751	Complete	jgi|ThoPMI491_1|818464|gm1.3903_g	346.6	606	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Complete	jgi|ThoPMI491_1|752471|fgenesh1_kg.57_#_114_#_Locus2697v1rpkm38.18	877.3	679	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
61411at4751	Complete	jgi|ThoPMI491_1|420366|CE420272_2279	315.3	398	https://www.orthodb.org/v10?query=61411at4751	WD40-repeat-containing domain
61438at4751	Complete	jgi|ThoPMI491_1|744561|fgenesh1_kg.13_#_306_#_Locus6662v1rpkm8.61	684.2	625	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61857at4751	Complete	jgi|ThoPMI491_1|762888|fgenesh1_pg.15_#_1	334.3	451	https://www.orthodb.org/v10?query=61857at4751	Exocyst complex protein EXO70
62846at4751	Complete	jgi|ThoPMI491_1|677201|estExt_Genewise1.C_4_t10457	411.7	421	https://www.orthodb.org/v10?query=62846at4751	Ribosome biogenesis protein tsr1
63635at4751	Complete	jgi|ThoPMI491_1|145735|CE145641_8635	937.6	701	https://www.orthodb.org/v10?query=63635at4751	AP-2 complex subunit alpha
63838at4751	Complete	jgi|ThoPMI491_1|797290|estExt_fgenesh1_pm.C_490094	369.2	411	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
64002at4751	Complete	jgi|ThoPMI491_1|634557|e_gw1.4.615.1	575.2	662	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Complete	jgi|ThoPMI491_1|840237|estExt_Genemark1.C_160231	853.6	526	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Complete	jgi|ThoPMI491_1|748812|fgenesh1_kg.33_#_145_#_Locus5611v1rpkm11.99	582.1	507	https://www.orthodb.org/v10?query=65334at4751	WD40-repeat-containing domain
65499at4751	Complete	jgi|ThoPMI491_1|808263|estExt_fgenesh1_pg.C_330083	704.9	522	https://www.orthodb.org/v10?query=65499at4751	AP-1 complex subunit gamma
66151at4751	Complete	jgi|ThoPMI491_1|745108|fgenesh1_kg.15_#_234_#_Locus5279v1rpkm13.39	590.2	579	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
67284at4751	Complete	jgi|ThoPMI491_1|710469|estExt_Genewise1Plus.C_4_t20122	417.8	510	https://www.orthodb.org/v10?query=67284at4751	WD40-repeat-containing domain
67399at4751	Complete	jgi|ThoPMI491_1|752737|fgenesh1_kg.60_#_28_#_Locus3891v1rpkm22.10	617.2	489	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Complete	jgi|ThoPMI491_1|748178|fgenesh1_kg.29_#_258_#_Locus713v2rpkm1.76_PRE	382.5	417	https://www.orthodb.org/v10?query=67806at4751	actin-like ATPase domain-containing protein
68466at4751	Complete	jgi|ThoPMI491_1|717915|estExt_Genewise1Plus.C_17_t10098	1076.1	818	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68881at4751	Complete	jgi|ThoPMI491_1|830419|gm1.15858_g	228.4	325	https://www.orthodb.org/v10?query=68881at4751	WD40-repeat-containing domain
71039at4751	Complete	jgi|ThoPMI491_1|691343|estExt_Genewise1.C_330365	1038.2	731	https://www.orthodb.org/v10?query=71039at4751	RNA cytidine acetyltransferase
71046at4751	Complete	jgi|ThoPMI491_1|714586|estExt_Genewise1Plus.C_11_t10300	877.0	650	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
73383at4751	Complete	jgi|ThoPMI491_1|669350|e_gw1.89.63.1	650.0	507	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73477at4751	Complete	jgi|ThoPMI491_1|748682|fgenesh1_kg.33_#_15_#_Locus3392v1rpkm27.32	658.3	399	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73771at4751	Complete	jgi|ThoPMI491_1|840205|estExt_Genemark1.C_160199	772.2	600	https://www.orthodb.org/v10?query=73771at4751	WD40-repeat-containing domain
75033at4751	Complete	jgi|ThoPMI491_1|747207|fgenesh1_kg.24_#_179_#_Locus4333v1rpkm18.65	376.5	465	https://www.orthodb.org/v10?query=75033at4751	RNA polymerase I-specific transcription initiation factor RRN3
75456at4751	Complete	jgi|ThoPMI491_1|676881|estExt_Genewise1.C_4_t10124	325.6	391	https://www.orthodb.org/v10?query=75456at4751	Vps53-like, N-terminal
75463at4751	Complete	jgi|ThoPMI491_1|747271|fgenesh1_kg.24_#_243_#_Locus4215v1rpkm19.56	775.6	609	https://www.orthodb.org/v10?query=75463at4751	Mitochondrial intermediate peptidase
75709at4751	Complete	jgi|ThoPMI491_1|722948|estExt_Genewise1Plus.C_29_t10489	1018.6	746	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75976at4751	Complete	jgi|ThoPMI491_1|829369|gm1.14808_g	711.2	508	https://www.orthodb.org/v10?query=75976at4751	Calcium permease family membrane transporter
76196at4751	Complete	jgi|ThoPMI491_1|741616|fgenesh1_kg.4_#_278_#_Locus3342v1rpkm28.01	582.7	351	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76893at4751	Complete	jgi|ThoPMI491_1|423927|CE423833_3923	834.3	547	https://www.orthodb.org/v10?query=76893at4751	ATPase, AAA-type, conserved site
76975at4751	Complete	jgi|ThoPMI491_1|848848|estExt_Genemark1.C_900027	442.5	495	https://www.orthodb.org/v10?query=76975at4751	Exocyst complex component Sec5
78289at4751	Complete	jgi|ThoPMI491_1|768194|fgenesh1_pg.37_#_60	710.6	497	https://www.orthodb.org/v10?query=78289at4751	Fimbrin
78665at4751	Complete	jgi|ThoPMI491_1|842700|estExt_Genemark1.C_290099	507.1	447	https://www.orthodb.org/v10?query=78665at4751	Spindle pole body component
79262at4751	Complete	jgi|ThoPMI491_1|386318|CE386224_6366	854.4	488	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Complete	jgi|ThoPMI491_1|371501|CE371407_8531	733.1	444	https://www.orthodb.org/v10?query=79294at4751	Bifunctional purine biosynthesis protein ADE17
79797at4751	Complete	jgi|ThoPMI491_1|841751|estExt_Genemark1.C_230197	527.5	630	https://www.orthodb.org/v10?query=79797at4751	WD40-repeat-containing domain
79988at4751	Complete	jgi|ThoPMI491_1|737311|estExt_Genewise1Plus.C_940172	181.0	290	https://www.orthodb.org/v10?query=79988at4751	Polynucleotide 5'-hydroxyl-kinase grc3
81295at4751	Complete	jgi|ThoPMI491_1|742645|fgenesh1_kg.6_#_325_#_Locus2587v1rpkm40.22	780.9	440	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Complete	jgi|ThoPMI491_1|755170|fgenesh1_kg.93_#_10_#_Locus4903v1rpkm15.33	1318.5	1313	https://www.orthodb.org/v10?query=81614at4751	nucleic acid-binding protein
81687at4751	Complete	jgi|ThoPMI491_1|107731|CE107637_17093	824.0	481	https://www.orthodb.org/v10?query=81687at4751	asparagine synthase (glutamine-hydrolyzing)
84250at4751	Complete	jgi|ThoPMI491_1|133427|CE133333_2051	556.5	729	https://www.orthodb.org/v10?query=84250at4751	TRAPP II complex, TRAPPC10
84829at4751	Complete	jgi|ThoPMI491_1|639004|e_gw1.9.471.1	247.2	219	https://www.orthodb.org/v10?query=84829at4751	DUF747-domain-containing protein
85793at4751	Complete	jgi|ThoPMI491_1|765561|fgenesh1_pg.23_#_238	615.8	826	https://www.orthodb.org/v10?query=85793at4751	cohesin complex subunit SA-1/2
86293at4751	Complete	jgi|ThoPMI491_1|755442|fgenesh1_kg.97_#_52_#_Locus3042v2rpkm24.87	409.2	338	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
87251at4751	Complete	jgi|ThoPMI491_1|724853|estExt_Genewise1Plus.C_350032	951.2	895	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Complete	jgi|ThoPMI491_1|831738|gm1.17177_g	878.6	441	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Complete	jgi|ThoPMI491_1|750350|fgenesh1_kg.41_#_171_#_Locus4611v1rpkm17.00	140.3	191	https://www.orthodb.org/v10?query=90022at4751	nucleotide-diphospho-sugar transferase
91135at4751	Complete	jgi|ThoPMI491_1|796397|estExt_fgenesh1_pm.C_390070	391.6	400	https://www.orthodb.org/v10?query=91135at4751	Far11/STRP, C-terminal
92267at4751	Complete	jgi|ThoPMI491_1|742622|fgenesh1_kg.6_#_302_#_Locus1777v1rpkm64.57	752.7	518	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Complete	jgi|ThoPMI491_1|833620|gm1.19059_g	398.2	512	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
94384at4751	Complete	jgi|ThoPMI491_1|62268|CE62174_1231	453.7	423	https://www.orthodb.org/v10?query=94384at4751	DNA topoisomerase
94628at4751	Complete	jgi|ThoPMI491_1|745566|fgenesh1_kg.17_#_96_#_Locus7256v1rpkm7.25	891.0	529	https://www.orthodb.org/v10?query=94628at4751	DNA helicase
95253at4751	Complete	jgi|ThoPMI491_1|771481|fgenesh1_pg.60_#_58	514.4	517	https://www.orthodb.org/v10?query=95253at4751	WD40-repeat-containing domain
96633at4751	Complete	jgi|ThoPMI491_1|826415|gm1.11854_g	571.7	585	https://www.orthodb.org/v10?query=96633at4751	Cleavage and polyadenylation specificity factor subunit 2
97141at4751	Complete	jgi|ThoPMI491_1|189859|CE189765_2629	353.1	385	https://www.orthodb.org/v10?query=97141at4751	CDC45-like protein
98519at4751	Complete	jgi|ThoPMI491_1|367124|CE367030_2215	262.4	401	https://www.orthodb.org/v10?query=98519at4751	Symplekin/Pta1
98733at4751	Complete	jgi|ThoPMI491_1|750012|fgenesh1_kg.39_#_127_#_Locus1045v1rpkm126.96	872.4	553	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Duplicated	jgi|ThoPMI491_1|795280|estExt_fgenesh1_pm.C_300001	574.3	440	https://www.orthodb.org/v10?query=98739at4751	Homoaconitase, mitochondrial
98739at4751	Duplicated	jgi|ThoPMI491_1|777658|fgenesh1_pm.5_#_304	553.0	438	https://www.orthodb.org/v10?query=98739at4751	Homoaconitase, mitochondrial
100957at4751	Complete	jgi|ThoPMI491_1|790842|estExt_fgenesh1_pm.C_40047	602.4	739	https://www.orthodb.org/v10?query=100957at4751	ARM repeat-containing protein
101133at4751	Complete	jgi|ThoPMI491_1|688321|estExt_Genewise1.C_24_t10489	438.2	400	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Complete	jgi|ThoPMI491_1|737602|estExt_Genewise1Plus.C_970082	833.2	624	https://www.orthodb.org/v10?query=103183at4751	DNA repair protein
103461at4751	Complete	jgi|ThoPMI491_1|845841|estExt_Genemark1.C_510110	835.6	638	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103836at4751	Complete	jgi|ThoPMI491_1|749330|fgenesh1_kg.35_#_165_#_Locus4571v1rpkm17.22	352.6	289	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
104173at4751	Complete	jgi|ThoPMI491_1|741492|fgenesh1_kg.4_#_154_#_Locus4474v1rpkm17.76	488.1	494	https://www.orthodb.org/v10?query=104173at4751	Noc2-domain-containing protein
104415at4751	Missing
105401at4751	Complete	jgi|ThoPMI491_1|706820|estExt_Genewise1.C_1300026	1020.2	558	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Complete	jgi|ThoPMI491_1|238539|CE238445_4292	997.9	1180	https://www.orthodb.org/v10?query=106281at4751	endosomal peripheral membrane protein
107136at4751	Complete	jgi|ThoPMI491_1|844329|estExt_Genemark1.C_390056	759.5	578	https://www.orthodb.org/v10?query=107136at4751	glycoside hydrolase family 31 protein
107464at4751	Complete	jgi|ThoPMI491_1|212876|CE212782_29728	619.4	400	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Complete	jgi|ThoPMI491_1|731548|estExt_Genewise1Plus.C_590065	457.5	435	https://www.orthodb.org/v10?query=109276at4751	CCAAT-box-binding transcription factor
